Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
len=3,6_MNB_rel-freq_	0	0.9421398118697977	0.9995692130959218	0.970005225570458	13928
len=3,6_MNB_rel-freq_	1	0.8461538461538461	0.037162162162162164	0.07119741100323625	888
len=3,6_MNB_rel-freq_	macro_moyenne	0.894146829011822	0.518365687629042	0.5206013182868471	_
len=7,7_MNB_rel-freq_	0	0.9400647948164147	1.0	0.9691065961591985	13928
len=7,7_MNB_rel-freq_	1	0.0	0.0	0.0	888
len=7,7_MNB_rel-freq_	macro_moyenne	0.47003239740820735	0.5	0.48455329807959924	_
len=2,6_MNB_rel-freq_	0	0.9420123147709588	0.9995692130959218	0.9699376458703451	13928
len=2,6_MNB_rel-freq_	1	0.8378378378378378	0.03490990990990991	0.06702702702702702	888
len=2,6_MNB_rel-freq_	macro_moyenne	0.8899250763043983	0.5172395615029158	0.5184823364486861	_
len=5,10_MNB_rel-freq_	0	0.9447386286490156	0.9991384261918438	0.9711773326819735	13928
len=5,10_MNB_rel-freq_	1	0.8604651162790697	0.08333333333333333	0.1519507186858316	888
len=5,10_MNB_rel-freq_	macro_moyenne	0.9026018724640427	0.5412358797625886	0.5615640256839025	_
len=1,6_MNB_rel-freq_	0	0.9402511477180664	0.9999282021826537	0.9691718858733472	13928
len=1,6_MNB_rel-freq_	1	0.75	0.0033783783783783786	0.006726457399103139	888
len=1,6_MNB_rel-freq_	macro_moyenne	0.8451255738590332	0.501653290280516	0.4879491716362252	_
len=4,7_MNB_rel-freq_	0	0.9409499358151476	0.9999282021826537	0.9695429705175954	13928
len=4,7_MNB_rel-freq_	1	0.9333333333333333	0.015765765765765764	0.031007751937984492	888
len=4,7_MNB_rel-freq_	macro_moyenne	0.9371416345742405	0.5078469839742097	0.5002753612277899	_
len=3,3_MNB_rel-freq_	0	0.9400647948164147	1.0	0.9691065961591985	13928
len=3,3_MNB_rel-freq_	1	0.0	0.0	0.0	888
len=3,3_MNB_rel-freq_	macro_moyenne	0.47003239740820735	0.5	0.48455329807959924	_
len=2,3_MNB_rel-freq_	0	0.9420838971583221	0.9997128087306146	0.9700431935349032	13928
len=2,3_MNB_rel-freq_	1	0.8888888888888888	0.036036036036036036	0.06926406926406926	888
len=2,3_MNB_rel-freq_	macro_moyenne	0.9154863930236055	0.5178744223833254	0.5196536313994863	_
len=5,7_MNB_rel-freq_	0	0.9400647948164147	1.0	0.9691065961591985	13928
len=5,7_MNB_rel-freq_	1	0.0	0.0	0.0	888
len=5,7_MNB_rel-freq_	macro_moyenne	0.47003239740820735	0.5	0.48455329807959924	_
len=3,10_MNB_rel-freq_	0	0.945323643279223	0.9992820218265365	0.9715542214931416	13928
len=3,10_MNB_rel-freq_	1	0.8924731182795699	0.09346846846846847	0.16921508664627932	888
len=3,10_MNB_rel-freq_	macro_moyenne	0.9188983807793965	0.5463752451475025	0.5703846540697105	_
len=8,8_MNB_rel-freq_	0	0.9400647948164147	1.0	0.9691065961591985	13928
len=8,8_MNB_rel-freq_	1	0.0	0.0	0.0	888
len=8,8_MNB_rel-freq_	macro_moyenne	0.47003239740820735	0.5	0.48455329807959924	_
len=6,10_MNB_rel-freq_	0	0.9429016526686534	0.9994974152785755	0.9703750174264604	13928
len=6,10_MNB_rel-freq_	1	0.8653846153846154	0.05067567567567568	0.09574468085106384	888
len=6,10_MNB_rel-freq_	macro_moyenne	0.9041431340266344	0.5250865454771256	0.5330598491387621	_
len=9,10_MNB_rel-freq_	0	0.9400647948164147	1.0	0.9691065961591985	13928
len=9,10_MNB_rel-freq_	1	0.0	0.0	0.0	888
len=9,10_MNB_rel-freq_	macro_moyenne	0.47003239740820735	0.5	0.48455329807959924	_
len=8,9_MNB_rel-freq_	0	0.9400647948164147	1.0	0.9691065961591985	13928
len=8,9_MNB_rel-freq_	1	0.0	0.0	0.0	888
len=8,9_MNB_rel-freq_	macro_moyenne	0.47003239740820735	0.5	0.48455329807959924	_
len=9,9_MNB_rel-freq_	0	0.9400647948164147	1.0	0.9691065961591985	13928
len=9,9_MNB_rel-freq_	1	0.0	0.0	0.0	888
len=9,9_MNB_rel-freq_	macro_moyenne	0.47003239740820735	0.5	0.48455329807959924	_
len=8,10_MNB_rel-freq_	0	0.9403821484032139	1.0	0.9692752009464491	13928
len=8,10_MNB_rel-freq_	1	1.0	0.00563063063063063	0.011198208286674132	888
len=8,10_MNB_rel-freq_	macro_moyenne	0.9701910742016069	0.5028153153153153	0.49023670461656166	_
len=3,8_MNB_rel-freq_	0	0.9433450799674709	0.9994256174612292	0.9705759308325198	13928
len=3,8_MNB_rel-freq_	1	0.8666666666666667	0.05855855855855856	0.10970464135021098	888
len=3,8_MNB_rel-freq_	macro_moyenne	0.9050058733170687	0.5289920880098938	0.5401402860913654	_
len=6,9_MNB_rel-freq_	0	0.9408783783783784	0.999784606547961	0.9694374825953774	13928
len=6,9_MNB_rel-freq_	1	0.8125	0.01463963963963964	0.028761061946902654	888
len=6,9_MNB_rel-freq_	macro_moyenne	0.8766891891891893	0.5072121230938003	0.49909927227114004	_
len=2,8_MNB_rel-freq_	0	0.9423910100189548	0.9994974152785755	0.9701045296167248	13928
len=2,8_MNB_rel-freq_	1	0.8409090909090909	0.041666666666666664	0.07939914163090128	888
len=2,8_MNB_rel-freq_	macro_moyenne	0.8916500504640228	0.5205820409726211	0.524751835623813	_
len=7,9_MNB_rel-freq_	0	0.9403186605455036	1.0	0.969241475295755	13928
len=7,9_MNB_rel-freq_	1	1.0	0.0045045045045045045	0.008968609865470852	888
len=7,9_MNB_rel-freq_	macro_moyenne	0.9701593302727518	0.5022522522522522	0.48910504258061294	_
len=4,9_MNB_rel-freq_	0	0.9440450352685839	0.9993538196438828	0.9709123883928571	13928
len=4,9_MNB_rel-freq_	1	0.875	0.07094594594594594	0.13125	888
