Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
MNB__len=5_sup=0.4	0	0.9966555183946488	0.06418724870763928	0.12060708263069138	13928
MNB__len=5_sup=0.4	1	0.06358215389036569	0.9966216216216216	0.11953805632471129	888
MNB__len=5_sup=0.4	macro_moyenne	0.5301188361425072	0.5304044351646304	0.12007256947770134	_
MNB__len=9_sup=0.2	0	0.9797979797979798	0.0696438828259621	0.1300442418554766	13928
MNB__len=9_sup=0.2	1	0.06278026905829596	0.9774774774774775	0.11798287345385347	888
MNB__len=9_sup=0.2	macro_moyenne	0.5212891244281379	0.5235606801517197	0.12401355765466504	_
MNB__len=9_sup=0.3	0	0.9940318302387268	0.10762492820218265	0.19422130085514383	13928
MNB__len=9_sup=0.3	1	0.06605049594229036	0.9898648648648649	0.1238377007607777	888
MNB__len=9_sup=0.3	macro_moyenne	0.5300411630905085	0.5487448965335238	0.15902950080796077	_
MNB__len=5_sup=0.1	0	0.9889087656529517	0.1984491671453188	0.33056269808048794	13928
MNB__len=5_sup=0.1	1	0.07129190583146161	0.9650900900900901	0.13277558292664032	888
MNB__len=5_sup=0.1	macro_moyenne	0.5301003357422067	0.5817696286177044	0.23166914050356413	_
MNB__len=9_sup=0.7	0	0.9774236387782205	0.05284319356691557	0.10026564947891833	13928
MNB__len=9_sup=0.7	1	0.061935575623977814	0.9808558558558559	0.11651394555548124	888
MNB__len=9_sup=0.7	macro_moyenne	0.5196796072010992	0.5168495247113857	0.10838979751719979	_
MNB__len=7_sup=0.8	0	0.9383313180169287	0.05571510626076967	0.10518468315825143	13928
MNB__len=7_sup=0.8	1	0.05983272571306026	0.9425675675675675	0.11252268602540835	888
MNB__len=7_sup=0.8	macro_moyenne	0.4990820218649945	0.4991413369141686	0.1088536845918299	_
MNB__len=7_sup=0.9	0	0.9809310151430174	0.12557438253877082	0.22264655337025013	13928
MNB__len=7_sup=0.9	1	0.06552597253126678	0.9617117117117117	0.12269233532073845	888
MNB__len=7_sup=0.9	macro_moyenne	0.5232284938371421	0.5436430471252413	0.1726694443454943	_
MNB__len=9_sup=0.6	0	0.9818548387096774	0.0699310740953475	0.13056300268096513	13928
MNB__len=9_sup=0.6	1	0.06293402777777778	0.9797297297297297	0.11827079934747145	888
MNB__len=9_sup=0.6	macro_moyenne	0.5223944332437276	0.5248304019125386	0.12441690101421829	_
MNB__len=5_sup=0.2	0	0.9884393063583815	0.12277426766226307	0.21841869970622046	13928
MNB__len=5_sup=0.2	1	0.06633042946660553	0.9774774774774775	0.1242307141834836	888
MNB__len=5_sup=0.2	macro_moyenne	0.5273848679124935	0.5501258725698703	0.17132470694485202	_
MNB__len=10_sup=0.8	0	0.9736842105263158	0.03984778862722573	0.076562284453028	13928
MNB__len=10_sup=0.8	1	0.06128035939912958	0.9831081081081081	0.11536936698823841	888
MNB__len=10_sup=0.8	macro_moyenne	0.5174822849627227	0.5114779483676669	0.0959658257206332	_
MNB__len=9_sup=0.4	0	0.9983164983164983	0.04257610568638713	0.0816691915714089	13928
MNB__len=9_sup=0.4	1	0.06236816200253129	0.9988738738738738	0.11740569159497022	888
MNB__len=9_sup=0.4	macro_moyenne	0.5303423301595148	0.5207249897801305	0.09953744158318956	_
MNB__len=10_sup=0.9	0	0.9979253112033195	0.03453475014359563	0.06675919500346982	13928
MNB__len=10_sup=0.9	1	0.06188084275149993	0.9988738738738738	0.11654184732623836	888
MNB__len=10_sup=0.9	macro_moyenne	0.5299030769774097	0.5167043120087347	0.09165052116485409	_
MNB__len=5_sup=0.3	0	0.9814814814814815	0.038052843193566915	0.07326513685374621	13928
MNB__len=5_sup=0.3	1	0.06150182123844214	0.9887387387387387	0.11580058032181482	888
MNB__len=5_sup=0.3	macro_moyenne	0.5214916513599618	0.5133957909661528	0.09453285858778052	_
MNB__len=10_sup=0.4	0	0.9970972423802612	0.09865020103388857	0.17953743629949037	13928
MNB__len=10_sup=0.4	1	0.06578359874981396	0.9954954954954955	0.12341197822141563	888
MNB__len=10_sup=0.4	macro_moyenne	0.5314404205650376	0.547072848264692	0.151474707260453	_
MNB__len=9_sup=0.8	0	0.9774236387782205	0.05284319356691557	0.10026564947891833	13928
MNB__len=9_sup=0.8	1	0.061935575623977814	0.9808558558558559	0.11651394555548124	888
MNB__len=9_sup=0.8	macro_moyenne	0.5196796072010992	0.5168495247113857	0.10838979751719979	_
MNB__len=7_sup=0.7	0	0.9383313180169287	0.05571510626076967	0.10518468315825143	13928
MNB__len=7_sup=0.7	1	0.05983272571306026	0.9425675675675675	0.11252268602540835	888
MNB__len=7_sup=0.7	macro_moyenne	0.4990820218649945	0.4991413369141686	0.1088536845918299	_
MNB__len=7_sup=0.6	0	0.9458631256384066	0.06648477886272257	0.12423693566780707	13928
MNB__len=7_sup=0.6	1	0.060345450603454504	0.9403153153153153	0.11341256366723258	888
MNB__len=7_sup=0.6	macro_moyenne	0.5031042881209306	0.503400047089019	0.11882474966751982	_
MNB__len=9_sup=0.9	0	0.9692796610169492	0.0656950028719127	0.12305002689618075	13928
MNB__len=9_sup=0.9	1	0.06192329873125721	0.9673423423423423	0.11639566395663957	888
MNB__len=9_sup=0.9	macro_moyenne	0.5156014798741032	0.5165186726071275	0.11972284542641015	_
MNB__len=10_sup=0.7	0	0.9736842105263158	0.03984778862722573	0.076562284453028	13928
MNB__len=10_sup=0.7	1	0.06128035939912958	0.9831081081081081	0.11536936698823841	888
MNB__len=10_sup=0.7	macro_moyenne	0.5174822849627227	0.5114779483676669	0.0959658257206332	_
MNB__len=7_sup=0.4	0	0.8586956521739131	0.05672027570361861	0.10641163793103449	13928
MNB__len=7_sup=0.4	1	0.054548071387449625	0.8536036036036037	0.10254329004329005	888
MNB__len=7_sup=0.4	macro_moyenne	0.45662186178068137	0.4551619396536111	0.10447746398716226	_
MNB__len=10_sup=0.6	0	0.9742268041237113	0.040709362435381966	0.07815299793246037	13928
MNB__len=10_sup=0.6	1	0.06133202191934804	0.9831081081081081	0.11546091786800687	888
MNB__len=10_sup=0.6	macro_moyenne	0.5177794130215296	0.5119087352717451	0.09680695790023362	_
MNB__len=5_sup=0.8	0	0.9940652818991098	0.024052268811028146	0.04696810375043814	13928
MNB__len=5_sup=0.8	1	0.06119207127564058	0.9977477477477478	0.11531203227695712	888
MNB__len=5_sup=0.8	macro_moyenne	0.5276286765873752	0.510900008279388	0.08114006801369764	_
MNB__len=10_sup=0.2	0	0.9954337899543378	0.0782596209075244	0.14511083006057376	13928
MNB__len=10_sup=0.2	1	0.06435391006486407	0.9943693693693694	0.12088438633718941	888
