Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
len=4,8_DT10_abs-freq_	1	0.6408345752608048	0.48423423423423423	0.5516356638871072	888
len=4,8_DT10_abs-freq_	macro_moyenne	0.8042278213879139	0.7334654801268816	0.7633681471930815	_
len=4,5_DT10_abs-freq_	0	0.9669374779229954	0.982696726019529	0.9747534095360182	13928
len=4,5_DT10_abs-freq_	1	0.6354009077155824	0.47297297297297297	0.5422853453841188	888
len=4,5_DT10_abs-freq_	macro_moyenne	0.801169192819289	0.727834849496251	0.7585193774600685	_
len=1,3_DT10_abs-freq_	0	0.975671201324408	0.9732194141298105	0.9744437655008806	13928
len=1,3_DT10_abs-freq_	1	0.5958829902491874	0.6193693693693694	0.6073992269464386	888
len=1,3_DT10_abs-freq_	macro_moyenne	0.7857770957867978	0.7962943917495899	0.7909214962236596	_
len=6,7_DT10_abs-freq_	0	0.9687677859988617	0.9776708788052844	0.9731989708404802	13928
len=6,7_DT10_abs-freq_	1	0.5907894736842105	0.5056306306306306	0.5449029126213593	888
len=6,7_DT10_abs-freq_	macro_moyenne	0.7797786298415361	0.7416507547179575	0.7590509417309197	_
len=3,7_DT10_abs-freq_	0	0.9717695826186392	0.9762349224583573	0.9739971346704871	13928
len=3,7_DT10_abs-freq_	1	0.5983009708737864	0.5551801801801802	0.5759345794392524	888
len=3,7_DT10_abs-freq_	macro_moyenne	0.7850352767462128	0.7657075513192688	0.7749658570548698	_
len=2,2_DT10_abs-freq_	0	0.9721155214112961	0.9811889718552556	0.9766311727292217	13928
len=2,2_DT10_abs-freq_	1	0.6543535620052771	0.5585585585585585	0.6026731470230863	888
len=2,2_DT10_abs-freq_	macro_moyenne	0.8132345417082866	0.769873765206907	0.789652159876154	_
len=5,6_DT10_abs-freq_	0	0.968559694094321	0.9820505456634119	0.975258467023173	13928
len=5,6_DT10_abs-freq_	1	0.6397694524495677	0.5	0.5613147914032869	888
len=5,6_DT10_abs-freq_	macro_moyenne	0.8041645732719443	0.7410252728317059	0.76828662921323	_
len=2,10_DT10_abs-freq_	0	0.969873525650135	0.980040206777714	0.9749303621169916	13928
len=2,10_DT10_abs-freq_	1	0.6253369272237197	0.5225225225225225	0.5693251533742332	888
len=2,10_DT10_abs-freq_	macro_moyenne	0.7976052264369273	0.7512813646501182	0.7721277577456124	_
len=9,9_DT10_abs-freq_	0	0.9718912748805022	0.9781016657093624	0.9749865807836822	13928
len=9,9_DT10_abs-freq_	1	0.6182728410513142	0.5563063063063063	0.5856550088915236	888
len=9,9_DT10_abs-freq_	macro_moyenne	0.7950820579659081	0.7672039860078343	0.7803207948376029	_
len=5,5_DT10_abs-freq_	0	0.9701015552872665	0.9807581849511775	0.97540076404013	13928
len=5,5_DT10_abs-freq_	1	0.6353741496598639	0.5259009009009009	0.5754775107825016	888
len=5,5_DT10_abs-freq_	macro_moyenne	0.8027378524735652	0.7533295429260392	0.7754391374113159	_
len=8,10_DT10_abs-freq_	0	0.9698582835767211	0.9679781734635267	0.9689173164684322	13928
len=8,10_DT10_abs-freq_	1	0.512568306010929	0.5281531531531531	0.5202440377149196	888
len=8,10_DT10_abs-freq_	macro_moyenne	0.741213294793825	0.7480656633083399	0.7445806770916759	_
len=5,8_DT10_abs-freq_	0	0.9691598723856788	0.981476163124641	0.9752791353048192	13928
len=5,8_DT10_abs-freq_	1	0.6371308016877637	0.5101351351351351	0.5666041275797372	888
len=5,8_DT10_abs-freq_	macro_moyenne	0.8031453370367212	0.7458056491298881	0.7709416314422782	_
len=3,9_DT10_abs-freq_	0	0.9711887315928007	0.9801838024124067	0.9756655351080937	13928
len=3,9_DT10_abs-freq_	1	0.6363636363636364	0.543918918918919	0.5865209471766849	888
len=3,9_DT10_abs-freq_	macro_moyenne	0.8037761839782185	0.7620513606656628	0.7810932411423893	_
len=3,4_DT10_abs-freq_	0	0.9710340901003487	0.9796094198736358	0.9753029057507416	13928
len=3,4_DT10_abs-freq_	1	0.6287581699346405	0.5416666666666666	0.5819721718088325	888
len=3,4_DT10_abs-freq_	macro_moyenne	0.7998961300174946	0.7606380432701512	0.778637538779787	_
