Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
len=9,9_DT10_rel-freq_	0	0.9724992875463095	0.980040206777714	0.9762551852381633	13928
len=9,9_DT10_rel-freq_	1	0.6435897435897436	0.5653153153153153	0.6019184652278178	888
len=9,9_DT10_rel-freq_	macro_moyenne	0.8080445155680266	0.7726777610465146	0.7890868252329906	_
len=5,5_DT10_rel-freq_	0	0.9712986643932936	0.9816197587593337	0.9764319382945293	13928
len=5,5_DT10_rel-freq_	1	0.654054054054054	0.545045045045045	0.5945945945945945	888
len=5,5_DT10_rel-freq_	macro_moyenne	0.8126763592236739	0.7633324019021894	0.7855132664445619	_
len=5,8_DT10_rel-freq_	0	0.97216289335042	0.9803991958644457	0.9762636734110245	13928
len=5,8_DT10_rel-freq_	1	0.6454545454545455	0.5596846846846847	0.5995174909529554	888
len=5,8_DT10_rel-freq_	macro_moyenne	0.8088087194024828	0.7700419402745652	0.7878905821819899	_
len=8,10_DT10_rel-freq_	0	0.9725763943300805	0.9803273980470993	0.9764365144634747	13928
len=8,10_DT10_rel-freq_	1	0.6473616473616474	0.5664414414414415	0.6042042042042042	888
len=8,10_DT10_rel-freq_	macro_moyenne	0.8099690208458639	0.7733844197442704	0.7903203593338395	_
len=3,9_DT10_rel-freq_	0	0.9751935761399484	0.976593911545089	0.9758932414980628	13928
len=3,9_DT10_rel-freq_	1	0.6244239631336406	0.6103603603603603	0.6173120728929385	888
len=3,9_DT10_rel-freq_	macro_moyenne	0.7998087696367945	0.7934771359527246	0.7966026571955007	_
len=3,4_DT10_rel-freq_	0	0.9761597012781847	0.9760195290063182	0.9760896101098585	13928
len=3,4_DT10_rel-freq_	1	0.6247191011235955	0.6261261261261262	0.625421822272216	888
len=3,4_DT10_rel-freq_	macro_moyenne	0.8004394012008902	0.8010728275662222	0.8007557161910372	_
len=6,9_DT10_rel-freq_	0	0.9719353230287058	0.9796812176909822	0.9757928987735545	13928
len=6,9_DT10_rel-freq_	1	0.6357786357786358	0.5563063063063063	0.5933933933933935	888
len=6,9_DT10_rel-freq_	macro_moyenne	0.8038569794036707	0.7679937619986442	0.784593146083474	_
len=1,3_DT10_rel-freq_	0	0.9737388193202147	0.9770246984491672	0.9753789915062897	13928
len=1,3_DT10_rel-freq_	1	0.619500594530321	0.5867117117117117	0.6026604973973395	888
len=1,3_DT10_rel-freq_	macro_moyenne	0.7966197069252678	0.7818682050804394	0.7890197444518146	_
len=6,7_DT10_rel-freq_	0	0.9719353230287058	0.9796812176909822	0.9757928987735545	13928
len=6,7_DT10_rel-freq_	1	0.6357786357786358	0.5563063063063063	0.5933933933933935	888
len=6,7_DT10_rel-freq_	macro_moyenne	0.8038569794036707	0.7679937619986442	0.784593146083474	_
len=3,7_DT10_rel-freq_	0	0.9759511844938981	0.9760913268236645	0.9760212506281857	13928
len=3,7_DT10_rel-freq_	1	0.6241534988713319	0.6227477477477478	0.6234498308906427	888
len=3,7_DT10_rel-freq_	macro_moyenne	0.800052341682615	0.7994195372857061	0.7997355407594142	_
len=2,10_DT10_rel-freq_	0	0.9741539340282735	0.9796094198736358	0.9768740602849573	13928
len=2,10_DT10_rel-freq_	1	0.6493827160493827	0.5923423423423423	0.6195524146054181	888
len=2,10_DT10_rel-freq_	macro_moyenne	0.8117683250388281	0.7859758811079891	0.7982132374451877	_
