Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
len=4,10_MNB_abs-freq_	0	0.9937718956792526	0.9164991384261918	0.953572629141299	13928
len=4,10_MNB_abs-freq_	1	0.40994419076610855	0.9099099099099099	0.5652325988107729	888
len=4,10_MNB_abs-freq_	macro_moyenne	0.7018580432226806	0.9132045241680509	0.7594026139760359	_
len=3,4_MNB_abs-freq_	0	0.9952216180589883	0.8673176335439403	0.9268779252666309	13928
len=3,4_MNB_abs-freq_	1	0.309932785660941	0.9346846846846847	0.4655075715086932	888
len=3,4_MNB_abs-freq_	macro_moyenne	0.6525772018599647	0.9010011591143126	0.6961927483876621	_
len=1,1_MNB_abs-freq_	0	0.9741272372851321	0.39467260195290066	0.5617495273619131	13928
len=1,1_MNB_abs-freq_	1	0.08088956720811076	0.8355855855855856	0.1475002484842461	888
len=1,1_MNB_abs-freq_	macro_moyenne	0.5275084022466214	0.6151290937692431	0.35462488792307956	_
len=2,4_MNB_abs-freq_	0	0.9944534761403845	0.7466255025847214	0.8529013737953661	13928
len=2,4_MNB_abs-freq_	1	0.1904106446432668	0.9346846846846847	0.31637125976748615	888
len=2,4_MNB_abs-freq_	macro_moyenne	0.5924320603918256	0.840655093634703	0.5846363167814261	_
len=1,10_MNB_abs-freq_	0	0.9923936665631792	0.9180068925904652	0.9537520513203044	13928
len=1,10_MNB_abs-freq_	1	0.40890269151138714	0.8896396396396397	0.5602836879432623	888
len=1,10_MNB_abs-freq_	macro_moyenne	0.7006481790372832	0.9038232661150525	0.7570178696317833	_
len=4,5_MNB_abs-freq_	0	0.9955526272442761	0.867892016082711	0.9273494438051401	13928
len=4,5_MNB_abs-freq_	1	0.3118922961854899	0.9391891891891891	0.46827624929814715	888
len=4,5_MNB_abs-freq_	macro_moyenne	0.653722461714883	0.90354060263595	0.6978128465516436	_
len=1,4_MNB_abs-freq_	0	0.9938003719776813	0.69055140723722	0.8148775734982631	13928
len=1,4_MNB_abs-freq_	1	0.16115219929933827	0.9324324324324325	0.2748091603053435	888
len=1,4_MNB_abs-freq_	macro_moyenne	0.5774762856385098	0.8114919198348263	0.5448433669018033	_
len=5,5_MNB_abs-freq_	0	0.995266079007509	0.8755025847214245	0.9315508021390374	13928
len=5,5_MNB_abs-freq_	1	0.3237129485179407	0.9346846846846847	0.4808806488991888	888
len=5,5_MNB_abs-freq_	macro_moyenne	0.6594895137627248	0.9050936347030546	0.706215725519113	_
len=3,5_MNB_abs-freq_	0	0.9953890489913545	0.8679638139000574	0.927319449238676	13928
len=3,5_MNB_abs-freq_	1	0.31149382253837515	0.9369369369369369	0.4675470637819612	888
len=3,5_MNB_abs-freq_	macro_moyenne	0.6534414357648648	0.9024503754184972	0.6974332565103186	_
len=2,5_MNB_abs-freq_	0	0.9949965493443754	0.8281160252728317	0.9039184952978055	13928
len=2,5_MNB_abs-freq_	1	0.25744416873449133	0.9346846846846847	0.4036964980544747	888
len=2,5_MNB_abs-freq_	macro_moyenne	0.6262203590394334	0.8814003549787581	0.6538074966761401	_
len=4,4_MNB_abs-freq_	0	0.9953151968439221	0.8694715680643308	0.9281471546273232	13928
len=4,4_MNB_abs-freq_	1	0.31370328425821065	0.9358108108108109	0.4698897370653096	888
len=4,4_MNB_abs-freq_	macro_moyenne	0.6545092405510664	0.9026411894375708	0.6990184458463164	_
len=1,5_MNB_abs-freq_	0	0.9942906909231662	0.7377225732337737	0.847003544637705	13928
len=1,5_MNB_abs-freq_	1	0.18496207050423918	0.9335585585585585	0.3087523277467412	888
len=1,5_MNB_abs-freq_	macro_moyenne	0.5896263807137028	0.8356405658961661	0.577877936192223	_
len=3,6_MNB_abs-freq_	0	0.9954892151234315	0.8714819069500287	0.9293671758355346	13928
len=3,6_MNB_abs-freq_	1	0.31757529546321006	0.9380630630630631	0.47450868698376525	888
len=3,6_MNB_abs-freq_	macro_moyenne	0.6565322552933208	0.904772485006546	0.7019379314096499	_
len=1,3_MNB_abs-freq_	0	0.9932478055367995	0.6336875358989087	0.77373542561585	13928
len=1,3_MNB_abs-freq_	1	0.13962900505902193	0.9324324324324325	0.24288647697271928	888
len=1,3_MNB_abs-freq_	macro_moyenne	0.5664384052979107	0.7830599841656706	0.5083109512942846	_
len=6,7_MNB_abs-freq_	0	0.9949675324675324	0.880097645031591	0.9340140201158182	13928
len=6,7_MNB_abs-freq_	1	0.33092948717948717	0.9301801801801802	0.48817966903073284	888
len=6,7_MNB_abs-freq_	macro_moyenne	0.6629485098235098	0.9051389126058856	0.7110968445732755	_
len=2,6_MNB_abs-freq_	0	0.9954267047774602	0.8751435956346927	0.9314178733809652	13928
len=2,6_MNB_abs-freq_	1	0.323609490470634	0.9369369369369369	0.48106389129806304	888
len=2,6_MNB_abs-freq_	macro_moyenne	0.6595180976240471	0.9060402662858148	0.7062408823395141	_
len=7,7_MNB_abs-freq_	0	0.9940221342596333	0.8834721424468697	0.9354924544797962	13928
len=7,7_MNB_abs-freq_	1	0.3340172343044727	0.9166666666666666	0.4896240601503759	888
len=7,7_MNB_abs-freq_	macro_moyenne	0.6640196842820529	0.9000694045567681	0.712558257315086	_
len=4,7_MNB_abs-freq_	0	0.9950224398204814	0.8755025847214245	0.9314440667608753	13928
len=4,7_MNB_abs-freq_	1	0.3229207340882468	0.9313063063063063	0.47955929254856483	888
len=4,7_MNB_abs-freq_	macro_moyenne	0.6589715869543641	0.9034044455138655	0.7055016796547201	_
len=3,3_MNB_abs-freq_	0	0.9947953422724065	0.809663986214819	0.8927327422419253	13928
